participant,block,trial,stim,wght,resp,reversal,isswitch,isrepeat
2,3,14,1,2,1,0,0,1
2,3,15,1,2,-1,0,1,0
2,3,16,1,2,1,0,1,0
2,3,17,1,3,1,0,0,1
2,3,18,-1,2,-1,1,1,0
2,3,19,-1,1,1,0,1,0
2,3,20,-1,3,-1,0,1,0
2,3,21,-1,3,-1,0,0,1
2,3,22,-1,1,-1,0,0,1
2,3,23,-1,2,-1,0,0,1
2,3,24,-1,1,-1,0,0,1
2,3,25,-1,2,1,0,1,0
2,3,26,1,3,1,1,0,1
2,3,27,1,3,1,0,0,1
2,3,28,1,1,1,0,0,1
2,3,29,1,2,1,0,0,1
2,3,30,1,2,-1,0,1,0
2,3,31,1,1,-1,0,0,1
2,3,32,1,3,-1,0,0,1
2,3,33,1,2,1,0,1,0
2,3,34,1,2,1,0,0,1
2,3,35,-1,1,1,1,0,1
2,3,36,-1,1,-1,0,1,0
2,3,37,-1,3,1,0,1,0
2,3,38,-1,1,-1,0,1,0
2,3,39,-1,3,-1,0,0,1
2,3,40,-1,3,-1,0,0,1
2,3,41,1,1,1,1,1,0
2,3,42,1,2,1,0,0,1
2,3,43,1,3,1,0,0,1
2,3,44,1,3,1,0,0,1
2,3,45,1,1,1,0,0,1
2,3,46,1,2,1,0,0,1
2,3,47,1,2,1,0,0,1
2,3,48,1,2,1,0,0,1
2,3,49,1,1,1,0,0,1
2,3,50,-1,1,1,1,0,1
2,3,51,-1,1,1,0,0,1
2,3,52,-1,1,1,0,0,1
2,3,53,-1,2,1,0,0,1
2,3,54,-1,3,-1,0,1,0
2,3,55,-1,3,-1,0,0,1
2,3,56,-1,1,1,0,1,0
2,3,57,-1,3,-1,0,1,0
2,3,58,-1,2,-1,0,0,1
2,3,59,-1,2,-1,0,0,1
2,3,60,-1,2,1,0,1,0
2,3,61,-1,1,1,0,0,1
2,3,62,-1,1,1,0,0,1
2,3,63,1,2,1,1,0,1
2,3,64,1,3,1,0,0,1
2,3,65,1,1,-1,0,1,0
2,3,66,1,3,1,0,1,0
2,3,67,1,1,1,0,0,1
2,3,68,-1,3,1,1,0,1
2,3,69,-1,2,1,0,0,1
2,3,70,-1,1,1,0,0,1
2,3,71,-1,2,1,0,0,1
2,3,72,-1,2,1,0,0,1
2,3,73,-1,2,-1,0,1,0
2,3,74,1,2,1,1,1,0
2,3,75,1,1,1,0,0,1
2,3,76,1,3,1,0,0,1
2,3,77,1,3,1,0,0,1
2,3,78,1,3,1,0,0,1
2,3,79,1,2,1,0,0,1
2,3,80,1,3,1,0,0,1
2,5,1,-1,3,NaN,0,NaN,NaN
2,5,2,-1,1,-1,0,1,0
2,5,3,-1,3,-1,0,0,1
2,5,4,-1,3,-1,0,0,1
2,5,5,-1,1,1,0,1,0
2,5,6,-1,3,-1,0,1,0
2,5,7,-1,2,-1,0,0,1
2,5,8,-1,2,-1,0,0,1
2,5,9,1,2,1,1,1,0
2,5,10,1,3,1,0,0,1
2,5,11,1,2,1,0,0,1
2,5,12,1,3,1,0,0,1
2,5,13,1,2,1,0,0,1
2,5,14,1,3,1,0,0,1
2,5,15,1,3,1,0,0,1
2,5,16,-1,3,1,1,0,1
2,5,17,-1,1,1,0,0,1
2,5,18,-1,2,1,0,0,1
2,5,19,-1,2,-1,0,1,0
2,5,20,-1,1,-1,0,0,1
2,5,21,-1,1,1,0,1,0
2,5,22,-1,3,1,0,0,1
2,5,23,-1,1,1,0,0,1
2,5,24,1,2,1,1,0,1
2,5,25,1,3,1,0,0,1
2,5,26,1,1,1,0,0,1
2,5,27,1,1,1,0,0,1
2,5,28,1,3,1,0,0,1
2,5,29,1,2,1,0,0,1
2,5,30,1,3,1,0,0,1
2,5,31,1,3,1,0,0,1
2,5,32,1,2,1,0,0,1
2,5,33,1,1,1,0,0,1
2,5,34,1,2,1,0,0,1
2,5,35,1,2,1,0,0,1
2,5,36,1,1,1,0,0,1
2,5,37,-1,1,1,1,0,1
2,5,38,-1,1,1,0,0,1
2,5,39,-1,2,1,0,0,1
2,5,40,-1,3,1,0,0,1
2,5,41,-1,3,-1,0,1,0
2,5,42,-1,3,-1,0,0,1
2,5,43,1,2,1,1,1,0
2,5,44,1,1,-1,0,1,0
2,5,45,1,1,1,0,1,0
2,5,46,1,2,1,0,0,1
2,5,47,1,2,-1,0,1,0
2,5,48,1,1,1,0,1,0
2,5,49,-1,3,-1,1,1,0
2,5,50,-1,3,-1,0,0,1
2,5,51,-1,3,-1,0,0,1
2,5,52,-1,1,-1,0,0,1
2,5,53,-1,2,-1,0,0,1
2,5,54,-1,1,-1,0,0,1
2,5,55,-1,1,1,0,1,0
2,5,56,-1,2,1,0,0,1
2,5,57,-1,3,1,0,0,1
2,5,58,-1,1,1,0,0,1
2,5,59,-1,1,1,0,0,1
2,5,60,-1,2,1,0,0,1
2,5,61,-1,1,1,0,0,1
2,5,62,-1,2,-1,0,1,0
2,5,63,1,1,1,1,1,0
2,5,64,1,3,1,0,0,1
2,5,65,1,2,1,0,0,1
2,5,66,1,2,1,0,0,1
2,5,67,1,3,1,0,0,1
2,5,68,-1,1,1,1,0,1
2,5,69,-1,3,1,0,0,1
2,5,70,-1,1,1,0,0,1
2,5,71,-1,1,1,0,0,1
2,5,72,-1,2,-1,0,1,0
2,5,73,1,3,1,1,1,0
2,5,74,1,2,1,0,0,1
2,5,75,1,3,1,0,0,1
2,5,76,1,1,1,0,0,1
2,5,77,1,2,1,0,0,1
2,5,78,1,1,1,0,0,1
2,5,79,1,2,1,0,0,1
2,5,80,1,3,1,0,0,1
2,7,1,1,2,-1,0,NaN,NaN
2,7,2,1,3,1,0,1,0
2,7,3,1,1,1,0,0,1
2,7,4,1,3,1,0,0,1
2,7,5,1,2,1,0,0,1
2,7,6,1,2,1,0,0,1
2,7,7,1,1,1,0,0,1
2,7,8,1,1,1,0,0,1
2,7,9,1,2,1,0,0,1
2,7,10,-1,3,-1,1,1,0
2,7,11,-1,3,1,0,1,0
2,7,12,-1,1,-1,0,1,0
2,7,13,-1,2,-1,0,0,1
2,7,14,-1,3,-1,0,0,1
2,7,15,-1,2,-1,0,0,1
2,7,16,-1,2,-1,0,0,1
2,7,17,-1,1,-1,0,0,1
2,7,18,-1,1,1,0,1,0
2,7,19,-1,3,-1,0,1,0
2,7,20,-1,3,-1,0,0,1
2,7,21,-1,2,-1,0,0,1
2,7,22,1,2,1,1,1,0
2,7,23,1,3,1,0,0,1
2,7,24,1,3,1,0,0,1
2,7,25,1,3,1,0,0,1
2,7,26,1,3,1,0,0,1
2,7,27,-1,1,1,1,0,1
2,7,28,-1,1,1,0,0,1
2,7,29,-1,1,-1,0,1,0
2,7,30,-1,2,-1,0,0,1
2,7,31,-1,1,1,0,1,0
2,7,32,-1,1,-1,0,1,0
2,7,33,-1,2,-1,0,0,1
2,7,34,-1,3,-1,0,0,1
2,7,35,1,2,-1,1,0,1
2,7,36,1,2,1,0,1,0
2,7,37,1,1,1,0,0,1
2,7,38,1,2,1,0,0,1
2,7,39,1,1,1,0,0,1
2,7,40,1,1,-1,0,1,0
2,7,41,1,3,1,0,1,0
2,7,42,1,1,1,0,0,1
2,7,43,-1,1,-1,1,1,0
2,7,44,-1,3,-1,0,0,1
2,7,45,-1,2,-1,0,0,1
2,7,46,-1,3,-1,0,0,1
2,7,47,-1,2,-1,0,0,1
2,7,48,1,1,-1,1,0,1
2,7,49,1,2,1,0,1,0
2,7,50,1,1,1,0,0,1
2,7,51,1,2,1,0,0,1
2,7,52,1,3,1,0,0,1
2,7,53,-1,3,1,1,0,1
2,7,54,-1,2,-1,0,1,0
2,7,55,-1,3,-1,0,0,1
2,7,56,-1,2,-1,0,0,1
2,7,57,-1,1,-1,0,0,1
2,7,58,-1,1,-1,0,0,1
2,7,59,-1,2,-1,0,0,1
2,7,60,-1,2,-1,0,0,1
2,7,61,-1,1,1,0,1,0
2,7,62,1,2,1,1,0,1
2,7,63,1,1,1,0,0,1
2,7,64,1,2,1,0,0,1
2,7,65,1,2,1,0,0,1
2,7,66,1,2,1,0,0,1
2,7,67,1,3,1,0,0,1
2,7,68,1,3,1,0,0,1
2,7,69,1,3,1,0,0,1
2,7,70,1,1,1,0,0,1
2,7,71,1,3,1,0,0,1
2,7,72,1,3,1,0,0,1
2,7,73,1,3,1,0,0,1
2,7,74,1,1,-1,0,1,0
2,7,75,-1,3,-1,1,0,1
2,7,76,-1,3,-1,0,0,1
2,7,77,-1,1,-1,0,0,1
2,7,78,-1,1,-1,0,0,1
2,7,79,-1,2,-1,0,0,1
2,7,80,-1,1,-1,0,0,1
2,10,1,1,3,1,0,NaN,NaN
2,10,2,1,1,1,0,0,1
2,10,3,1,2,1,0,0,1
2,10,4,1,2,1,0,0,1
2,10,5,1,2,1,0,0,1
2,10,6,1,2,1,0,0,1
2,10,7,1,2,1,0,0,1
2,10,8,-1,1,-1,1,1,0
2,10,9,-1,1,-1,0,0,1
2,10,10,-1,1,-1,0,0,1
2,10,11,-1,3,-1,0,0,1
2,10,12,-1,1,-1,0,0,1
2,10,13,-1,3,-1,0,0,1
2,10,14,-1,3,-1,0,0,1
2,10,15,-1,3,-1,0,0,1
2,10,16,1,1,-1,1,0,1
2,10,17,1,3,-1,0,0,1
2,10,18,1,3,1,0,1,0
2,10,19,1,1,-1,0,1,0
2,10,20,1,2,1,0,1,0
2,10,21,-1,2,1,1,0,1
2,10,22,-1,2,1,0,0,1
2,10,23,-1,1,1,0,0,1
2,10,24,-1,1,1,0,0,1
2,10,25,-1,2,1,0,0,1
2,10,26,-1,2,-1,0,1,0
2,10,27,-1,1,-1,0,0,1
2,10,28,-1,2,-1,0,0,1
2,10,29,-1,3,-1,0,0,1
2,10,30,-1,1,-1,0,0,1
2,10,31,-1,3,-1,0,0,1
2,10,32,1,3,1,1,1,0
2,10,33,1,1,1,0,0,1
2,10,34,1,2,1,0,0,1
2,10,35,1,3,1,0,0,1
2,10,36,1,2,1,0,0,1
2,10,37,1,2,1,0,0,1
2,10,38,1,1,1,0,0,1
2,10,39,1,2,1,0,0,1
2,10,40,1,1,1,0,0,1
2,10,41,-1,3,-1,1,1,0
2,10,42,-1,2,1,0,1,0
2,10,43,-1,3,-1,0,1,0
2,10,44,-1,1,-1,0,0,1
2,10,45,-1,3,-1,0,0,1
2,10,46,-1,1,-1,0,0,1
2,10,47,-1,2,-1,0,0,1
2,10,48,1,3,1,1,1,0
2,10,49,1,2,1,0,0,1
2,10,50,1,3,1,0,0,1
2,10,51,1,3,1,0,0,1
2,10,52,1,3,1,0,0,1
2,10,53,1,1,1,0,0,1
2,10,54,1,3,1,0,0,1
2,10,55,-1,2,1,1,0,1
2,10,56,-1,3,1,0,0,1
2,10,57,-1,1,1,0,0,1
2,10,58,-1,3,1,0,0,1
2,10,59,-1,3,1,0,0,1
2,10,60,-1,3,1,0,0,1
2,10,61,-1,1,1,0,0,1
2,10,62,1,1,1,1,0,1
2,10,63,1,2,1,0,0,1
2,10,64,1,2,1,0,0,1
2,10,65,1,1,1,0,0,1
2,10,66,1,2,1,0,0,1
2,10,67,1,1,1,0,0,1
2,10,68,1,2,1,0,0,1
2,10,69,1,2,1,0,0,1
2,10,70,1,1,1,0,0,1
2,10,71,1,3,1,0,0,1
2,10,72,1,1,1,0,0,1
2,10,73,1,3,1,0,0,1
2,10,74,1,2,1,0,0,1
2,10,75,1,1,1,0,0,1
2,10,76,-1,2,-1,1,1,0
2,10,77,-1,1,-1,0,0,1
2,10,78,-1,1,-1,0,0,1
2,10,79,-1,3,-1,0,0,1
2,10,80,-1,2,-1,0,0,1
2,12,1,-1,2,-1,0,NaN,NaN
2,12,2,-1,1,-1,0,0,1
2,12,3,-1,2,-1,0,0,1
2,12,4,-1,2,-1,0,0,1
2,12,5,-1,2,-1,0,0,1
2,12,6,-1,3,-1,0,0,1
2,12,7,-1,3,-1,0,0,1
2,12,8,1,2,-1,1,0,1
2,12,9,1,2,-1,0,0,1
2,12,10,1,2,1,0,1,0
2,12,11,1,1,-1,0,1,0
2,12,12,1,3,1,0,1,0
2,12,13,1,3,1,0,0,1
2,12,14,1,1,1,0,0,1
2,12,15,1,2,1,0,0,1
2,12,16,1,2,1,0,0,1
2,12,17,1,2,1,0,0,1
2,12,18,1,2,1,0,0,1
2,12,19,1,3,1,0,0,1
2,12,20,1,1,1,0,0,1
2,12,21,-1,1,1,1,0,1
2,12,22,-1,3,-1,0,1,0
2,12,23,-1,3,1,0,1,0
2,12,24,-1,2,-1,0,1,0
2,12,25,-1,1,-1,0,0,1
2,12,26,-1,2,-1,0,0,1
2,12,27,-1,1,-1,0,0,1
2,12,28,1,3,1,1,1,0
2,12,29,1,1,1,0,0,1
2,12,30,1,3,1,0,0,1
2,12,31,1,3,1,0,0,1
2,12,32,1,1,1,0,0,1
2,12,33,1,3,1,0,0,1
2,12,34,1,2,1,0,0,1
2,12,35,-1,3,1,1,0,1
2,12,36,-1,1,1,0,0,1
2,12,37,-1,3,-1,0,1,0
2,12,38,-1,1,1,0,1,0
2,12,39,-1,2,-1,0,1,0
2,12,40,-1,3,-1,0,0,1
2,12,41,-1,1,-1,0,0,1
2,12,42,1,2,1,1,1,0
2,12,43,1,2,1,0,0,1
2,12,44,1,1,1,0,0,1
2,12,45,1,2,1,0,0,1
2,12,46,1,1,1,0,0,1
2,12,47,1,1,1,0,0,1
2,12,48,1,3,1,0,0,1
2,12,49,1,1,1,0,0,1
2,12,50,1,3,1,0,0,1
2,12,51,-1,3,1,1,0,1
2,12,52,-1,3,1,0,0,1
2,12,53,-1,1,1,0,0,1
2,12,54,-1,1,1,0,0,1
2,12,55,-1,3,1,0,0,1
2,12,56,-1,3,1,0,0,1
2,12,57,-1,2,1,0,0,1
2,12,58,-1,1,1,0,0,1
2,12,59,-1,1,1,0,0,1
2,12,60,-1,2,-1,0,1,0
2,12,61,1,2,1,1,1,0
2,12,62,1,2,1,0,0,1
2,12,63,1,3,1,0,0,1
2,12,64,1,3,1,0,0,1
2,12,65,1,2,1,0,0,1
2,12,66,1,3,1,0,0,1
2,12,67,1,2,1,0,0,1
2,12,68,-1,1,1,1,0,1
2,12,69,-1,2,-1,0,1,0
2,12,70,-1,1,1,0,1,0
2,12,71,-1,1,-1,0,1,0
2,12,72,-1,1,-1,0,0,1
2,12,73,-1,2,-1,0,0,1
2,12,74,-1,2,1,0,1,0
2,12,75,-1,3,-1,0,1,0
2,12,76,1,1,1,1,1,0
2,12,77,1,3,1,0,0,1
2,12,78,1,3,1,0,0,1
2,12,79,1,3,1,0,0,1
2,12,80,1,1,-1,0,1,0
2,14,1,-1,3,-1,0,NaN,NaN
2,14,2,-1,2,-1,0,0,1
2,14,3,-1,2,-1,0,0,1
2,14,4,-1,3,-1,0,0,1
2,14,5,-1,3,-1,0,0,1
2,14,6,1,1,-1,1,0,1
2,14,7,1,2,1,0,1,0
2,14,8,1,1,-1,0,1,0
2,14,9,1,3,1,0,1,0
2,14,10,1,1,1,0,0,1
2,14,11,-1,2,1,1,0,1
2,14,12,-1,3,-1,0,1,0
2,14,13,-1,2,-1,0,0,1
2,14,14,-1,1,-1,0,0,1
2,14,15,-1,3,-1,0,0,1
2,14,16,-1,3,-1,0,0,1
2,14,17,-1,3,-1,0,0,1
2,14,18,1,3,1,1,1,0
2,14,19,1,1,1,0,0,1
2,14,20,1,3,1,0,0,1
2,14,21,1,2,1,0,0,1
2,14,22,1,2,1,0,0,1
2,14,23,1,2,1,0,0,1
2,14,24,1,1,1,0,0,1
2,14,25,1,1,1,0,0,1
2,14,26,1,3,1,0,0,1
2,14,27,1,3,1,0,0,1
2,14,28,1,2,1,0,0,1
2,14,29,1,1,1,0,0,1
2,14,30,1,1,1,0,0,1
2,14,31,1,2,1,0,0,1
2,14,32,1,1,1,0,0,1
2,14,33,-1,3,-1,1,1,0
2,14,34,-1,1,-1,0,0,1
2,14,35,-1,3,-1,0,0,1
2,14,36,-1,2,-1,0,0,1
2,14,37,-1,2,-1,0,0,1
2,14,38,-1,1,-1,0,0,1
2,14,39,-1,2,-1,0,0,1
2,14,40,-1,2,-1,0,0,1
2,14,41,1,1,1,1,1,0
2,14,42,1,2,1,0,0,1
2,14,43,1,1,1,0,0,1
2,14,44,1,1,-1,0,1,0
2,14,45,1,2,NaN,0,1,0
2,14,46,1,3,1,0,1,0
2,14,47,1,2,1,0,0,1
2,14,48,-1,2,1,1,0,1
2,14,49,-1,3,-1,0,1,0
2,14,50,-1,1,-1,0,0,1
2,14,51,-1,3,-1,0,0,1
2,14,52,-1,1,-1,0,0,1
2,14,53,-1,2,-1,0,0,1
2,14,54,-1,2,-1,0,0,1
2,14,55,-1,3,-1,0,0,1
2,14,56,-1,3,-1,0,0,1
2,14,57,-1,3,-1,0,0,1
2,14,58,-1,2,-1,0,0,1
2,14,59,-1,1,1,0,1,0
2,14,60,1,1,-1,1,1,0
2,14,61,1,3,1,0,1,0
2,14,62,1,1,-1,0,1,0
2,14,63,1,3,1,0,1,0
2,14,64,1,3,1,0,0,1
2,14,65,1,2,1,0,0,1
2,14,66,1,2,1,0,0,1
2,14,67,-1,3,-1,1,1,0
2,14,68,-1,1,-1,0,0,1
2,14,69,-1,1,-1,0,0,1
2,14,70,-1,1,-1,0,0,1
2,14,71,-1,1,-1,0,0,1
2,14,72,-1,3,-1,0,0,1
2,14,73,-1,3,-1,0,0,1
2,14,74,1,2,1,1,1,0
2,14,75,1,1,1,0,0,1
2,14,76,1,2,1,0,0,1
2,14,77,1,2,1,0,0,1
2,14,78,1,3,1,0,0,1
2,14,79,1,2,1,0,0,1
2,14,80,1,1,1,0,0,1
2,16,1,1,3,1,0,NaN,NaN
2,16,2,1,1,-1,0,1,0
2,16,3,1,3,1,0,1,0
2,16,4,1,1,1,0,0,1
2,16,5,1,1,1,0,0,1
2,16,6,1,1,1,0,0,1
2,16,7,-1,3,-1,1,1,0
2,16,8,-1,1,-1,0,0,1
2,16,9,-1,1,-1,0,0,1
2,16,10,-1,3,-1,0,0,1
2,16,11,-1,3,-1,0,0,1
2,16,12,-1,1,-1,0,0,1
2,16,13,-1,2,-1,0,0,1
2,16,14,-1,2,-1,0,0,1
2,16,15,1,3,1,1,1,0
2,16,16,1,1,1,0,0,1
2,16,17,1,3,1,0,0,1
2,16,18,1,1,-1,0,1,0
2,16,19,1,2,1,0,1,0
2,16,20,1,1,1,0,0,1
2,16,21,1,2,1,0,0,1
2,16,22,-1,1,1,1,0,1
2,16,23,-1,2,-1,0,1,0
2,16,24,-1,2,-1,0,0,1
2,16,25,-1,2,-1,0,0,1
2,16,26,-1,2,-1,0,0,1
2,16,27,-1,2,-1,0,0,1
2,16,28,-1,1,-1,0,0,1
2,16,29,-1,3,-1,0,0,1
2,16,30,-1,1,-1,0,0,1
2,16,31,1,2,1,1,1,0
2,16,32,1,3,1,0,0,1
2,16,33,1,1,1,0,0,1
2,16,34,1,3,1,0,0,1
2,16,35,1,3,1,0,0,1
2,16,36,1,3,1,0,0,1
2,16,37,1,2,1,0,0,1
2,16,38,1,2,1,0,0,1
2,16,39,-1,2,1,1,0,1
2,16,40,-1,3,-1,0,1,0
2,16,41,-1,2,-1,0,0,1
2,16,42,-1,3,-1,0,0,1
2,16,43,-1,2,-1,0,0,1
2,16,44,-1,1,-1,0,0,1
2,16,45,-1,2,-1,0,0,1
2,16,46,-1,2,-1,0,0,1
2,16,47,-1,3,-1,0,0,1
2,16,48,1,2,1,1,1,0
2,16,49,1,1,1,0,0,1
2,16,50,1,1,1,0,0,1
2,16,51,1,1,1,0,0,1
2,16,52,1,3,1,0,0,1
2,16,53,1,1,1,0,0,1
2,16,54,1,2,1,0,0,1
2,16,55,1,3,1,0,0,1
2,16,56,1,2,1,0,0,1
2,16,57,1,2,1,0,0,1
2,16,58,1,2,1,0,0,1
2,16,59,1,3,1,0,0,1
2,16,60,-1,1,-1,1,1,0
2,16,61,-1,1,-1,0,0,1
2,16,62,-1,2,-1,0,0,1
2,16,63,-1,3,-1,0,0,1
2,16,64,-1,3,-1,0,0,1
2,16,65,-1,3,-1,0,0,1
2,16,66,1,3,1,1,1,0
2,16,67,1,3,1,0,0,1
2,16,68,1,2,1,0,0,1
2,16,69,1,2,1,0,0,1
2,16,70,1,1,1,0,0,1
2,16,71,1,3,1,0,0,1
2,16,72,1,1,1,0,0,1
2,16,73,-1,1,1,1,0,1
2,16,74,-1,1,1,0,0,1
2,16,75,-1,3,1,0,0,1
2,16,76,-1,1,1,0,0,1
2,16,77,-1,3,-1,0,1,0
2,16,78,-1,2,1,0,1,0
2,16,79,-1,2,-1,0,1,0
2,16,80,-1,3,-1,0,0,1
3,2,1,-1,2,-1,0,NaN,NaN
3,2,2,-1,2,-1,0,0,1
3,2,3,-1,3,-1,0,0,1
3,2,4,-1,1,-1,0,0,1
3,2,5,-1,2,-1,0,0,1
3,2,6,-1,1,-1,0,0,1
3,2,7,-1,3,-1,0,0,1
3,2,8,-1,3,-1,0,0,1
3,2,9,1,3,1,1,1,0
3,2,10,1,2,1,0,0,1
3,2,11,1,3,1,0,0,1
3,2,12,1,1,1,0,0,1
3,2,13,1,2,1,0,0,1
3,2,14,1,1,1,0,0,1
3,2,15,1,2,1,0,0,1
3,2,16,1,2,1,0,0,1
3,2,17,-1,1,1,1,0,1
3,2,18,-1,1,-1,0,1,0
3,2,19,-1,2,-1,0,0,1
3,2,20,-1,3,-1,0,0,1
3,2,21,-1,2,-1,0,0,1
3,2,22,-1,2,-1,0,0,1
3,2,23,-1,1,-1,0,0,1
3,2,24,-1,2,-1,0,0,1
3,2,25,1,2,1,1,1,0
3,2,26,1,3,1,0,0,1
3,2,27,1,3,-1,0,1,0
3,2,28,1,2,1,0,1,0
3,2,29,1,3,1,0,0,1
3,2,30,1,1,1,0,0,1
3,2,31,1,1,NaN,0,1,0
3,2,32,1,3,1,0,1,0
3,2,33,1,1,1,0,0,1
3,2,34,1,2,1,0,0,1
3,2,35,1,1,1,0,0,1
3,2,36,1,3,1,0,0,1
3,2,37,-1,1,1,1,0,1
3,2,38,-1,1,-1,0,1,0
3,2,39,-1,2,-1,0,0,1
3,2,40,-1,3,-1,0,0,1
3,2,41,-1,2,-1,0,0,1
3,2,42,1,3,-1,1,0,1
3,2,43,1,2,1,0,1,0
3,2,44,1,3,1,0,0,1
3,2,45,1,2,1,0,0,1
3,2,46,1,1,1,0,0,1
3,2,47,1,1,1,0,0,1
3,2,48,1,2,1,0,0,1
3,2,49,1,1,1,0,0,1
3,2,50,1,3,1,0,0,1
3,2,51,-1,2,-1,1,1,0
3,2,52,-1,2,-1,0,0,1
3,2,53,-1,3,-1,0,0,1
3,2,54,-1,1,-1,0,0,1
3,2,55,-1,2,-1,0,0,1
3,2,56,-1,3,-1,0,0,1
3,2,57,-1,1,-1,0,0,1
3,2,58,1,1,-1,1,0,1
3,2,59,1,3,1,0,1,0
3,2,60,1,3,1,0,0,1
3,2,61,1,2,1,0,0,1
3,2,62,1,2,1,0,0,1
3,2,63,1,3,1,0,0,1
3,2,64,1,1,1,0,0,1
3,2,65,-1,2,-1,1,1,0
3,2,66,-1,3,-1,0,0,1
3,2,67,-1,2,-1,0,0,1
3,2,68,-1,2,-1,0,0,1
3,2,69,-1,1,-1,0,0,1
3,2,70,-1,1,-1,0,0,1
3,2,71,-1,2,-1,0,0,1
3,2,72,-1,1,-1,0,0,1
3,2,73,-1,1,-1,0,0,1
3,2,74,-1,3,-1,0,0,1
3,2,75,-1,1,-1,0,0,1
3,2,76,1,3,1,1,1,0
3,2,77,1,3,1,0,0,1
3,2,78,1,3,1,0,0,1
3,2,79,1,1,1,0,0,1
3,2,80,1,3,1,0,0,1
3,4,1,1,2,1,0,NaN,NaN
3,4,2,1,2,1,0,0,1
3,4,3,1,1,1,0,0,1
3,4,4,1,3,1,0,0,1
3,4,5,1,3,1,0,0,1
3,4,6,-1,2,1,1,0,1
3,4,7,-1,1,-1,0,1,0
3,4,8,-1,1,1,0,1,0
3,4,9,-1,3,1,0,0,1
3,4,10,-1,3,-1,0,1,0
3,4,11,-1,2,-1,0,0,1
3,4,12,-1,1,-1,0,0,1
3,4,13,-1,1,-1,0,0,1
3,4,14,-1,2,-1,0,0,1
3,4,15,-1,3,-1,0,0,1
3,4,16,-1,3,-1,0,0,1
3,4,17,-1,1,1,0,1,0
3,4,18,1,3,1,1,0,1
3,4,19,1,2,1,0,0,1
3,4,20,1,1,1,0,0,1
3,4,21,1,1,1,0,0,1
3,4,22,1,1,1,0,0,1
3,4,23,1,3,1,0,0,1
3,4,24,-1,3,-1,1,1,0
3,4,25,-1,2,-1,0,0,1
3,4,26,-1,3,-1,0,0,1
3,4,27,-1,1,-1,0,0,1
3,4,28,-1,2,1,0,1,0
3,4,29,-1,1,1,0,0,1
3,4,30,-1,1,1,0,0,1
3,4,31,1,2,1,1,0,1
3,4,32,1,3,1,0,0,1
3,4,33,1,2,1,0,0,1
3,4,34,1,1,1,0,0,1
3,4,35,1,3,1,0,0,1
3,4,36,1,2,1,0,0,1
3,4,37,1,3,1,0,0,1
3,4,38,1,1,1,0,0,1
3,4,39,1,2,1,0,0,1
3,4,40,-1,2,1,1,0,1
3,4,41,-1,3,-1,0,1,0
3,4,42,-1,2,-1,0,0,1
3,4,43,-1,2,-1,0,0,1
3,4,44,-1,2,-1,0,0,1
3,4,45,-1,3,-1,0,0,1
3,4,46,1,1,-1,1,0,1
3,4,47,1,2,-1,0,0,1
3,4,48,1,3,1,0,1,0
3,4,49,1,3,1,0,0,1
3,4,50,1,2,-1,0,1,0
3,4,51,1,1,1,0,1,0
3,4,52,1,2,1,0,0,1
3,4,53,1,3,1,0,0,1
3,4,54,1,3,1,0,0,1
3,4,55,1,1,1,0,0,1
3,4,56,1,2,1,0,0,1
3,4,57,-1,1,-1,1,1,0
3,4,58,-1,1,-1,0,0,1
3,4,59,-1,1,-1,0,0,1
3,4,60,-1,2,-1,0,0,1
3,4,61,-1,2,-1,0,0,1
3,4,62,-1,3,-1,0,0,1
3,4,63,-1,1,-1,0,0,1
3,4,64,-1,2,-1,0,0,1
3,4,65,-1,2,-1,0,0,1
3,4,66,1,3,1,1,1,0
3,4,67,1,3,1,0,0,1
3,4,68,1,1,1,0,0,1
3,4,69,1,3,1,0,0,1
3,4,70,1,2,1,0,0,1
3,4,71,1,2,1,0,0,1
3,4,72,1,3,-1,0,1,0
3,4,73,1,1,1,0,1,0
3,4,74,-1,1,1,1,0,1
3,4,75,-1,3,-1,0,1,0
3,4,76,-1,2,-1,0,0,1
3,4,77,-1,3,-1,0,0,1
3,4,78,-1,2,-1,0,0,1
3,4,79,-1,1,-1,0,0,1
3,4,80,-1,1,1,0,1,0
3,6,1,1,2,1,0,NaN,NaN
3,6,2,1,1,-1,0,1,0
3,6,3,1,3,1,0,1,0
3,6,4,1,2,1,0,0,1
3,6,5,1,1,1,0,0,1
3,6,6,1,3,1,0,0,1
3,6,7,1,3,1,0,0,1
3,6,8,1,1,1,0,0,1
3,6,9,-1,2,-1,1,1,0
3,6,10,-1,1,1,0,1,0
3,6,11,-1,3,-1,0,1,0
3,6,12,-1,3,-1,0,0,1
3,6,13,-1,3,-1,0,0,1
3,6,14,-1,3,-1,0,0,1
3,6,15,-1,3,-1,0,0,1
3,6,16,-1,3,-1,0,0,1
3,6,17,1,2,1,1,1,0
3,6,18,1,3,1,0,0,1
3,6,19,1,2,1,0,0,1
3,6,20,1,2,1,0,0,1
3,6,21,1,1,1,0,0,1
3,6,22,-1,3,1,1,0,1
3,6,23,-1,1,1,0,0,1
3,6,24,-1,2,1,0,0,1
3,6,25,-1,2,1,0,0,1
3,6,26,-1,1,1,0,0,1
3,6,27,-1,1,-1,0,1,0
3,6,28,-1,3,-1,0,0,1
3,6,29,-1,3,-1,0,0,1
